Analyzed: Oh No It's Zombies Arctic Updated (495)

ID : 0 PlayerName: ZergWithHat Race: Zerg
ID : 1 PlayerName: Frosky Race: Terran
ID : 2 PlayerName: GreyWanderer Race: Terran
ID : 3 PlayerName: PartimeHero Race: Terran
ID : 4 PlayerName: HulkSmash Race: Terran
ID : 5 PlayerName: Jason Race: Terran
ID : 6 PlayerName: Basik Race: Terran
ID : 7 PlayerName: Security Race: 
ZergWithHat Zombie Loss
Public Lobby

Game Length:[34:368]
Players ammount: 8
Marine rank avg: 17,166666666666668
GrandMaster ammount: 3
PURCHASES: 
[01:369] ZergWithHat Spawned MassiveCocoon
[02:809] ZergWithHat Spawned Hunter
[03:968] ZergWithHat Bought StrainDamage
[05:631] ZergWithHat Placed/Upgraded ToxicNest
[05:690] ZergWithHat Placed/Upgraded ToxicNest
[08:088] ZergWithHat Placed/Upgraded ToxicNest
[08:095] ZergWithHat Placed/Upgraded ToxicNest
[08:109] ZergWithHat Placed/Upgraded ToxicNest
[09:203] ZergWithHat Placed/Upgraded NydusCanalCreeper
[09:911] ZergWithHat Bought SpawnNydusWorm
[10:199] ZergWithHat Placed/Upgraded GreaterNydusWorm
[10:278] ZergWithHat Placed/Upgraded ToxicNest
[10:780] ZergWithHat Placed/Upgraded ToxicNest
[10:830] ZergWithHat Placed/Upgraded ToxicNest
[10:838] ZergWithHat Placed/Upgraded Virophage
[11:231] ZergWithHat Placed/Upgraded ToxicNest
[11:417] ZergWithHat Placed/Upgraded NydusCanalCreeper
[12:313] ZergWithHat Placed/Upgraded PrimalSunkenColony
[12:314] ZergWithHat Bought SunkenColony
[12:502] ZergWithHat Bought SunkenColony
[12:588] ZergWithHat Placed/Upgraded ToxicNest
[12:590] ZergWithHat Placed/Upgraded ToxicNest
[13:621] ZergWithHat Bought PureStrainDamage
[15:668] ZergWithHat Placed/Upgraded NydusCanalCreeper
[16:821] ZergWithHat Bought DefilerStrain
[16:826] ZergWithHat Bought StrainDamage
[16:835] ZergWithHat Bought PureStrainDamage
[17:113] ZergWithHat Placed/Upgraded GreaterNydusWorm
[18:734] ZergWithHat Bought UnlockDropPods
[18:739] ZergWithHat Bought EvolveDropPods
[18:744] ZergWithHat Bought EvolveDropPods
[18:746] ZergWithHat Bought EvolveDropPods
[19:971] ZergWithHat Bought EvolveDropPods
[19:976] ZergWithHat Bought EvolveDropPods
[23:220] ZergWithHat Bought AdvancedInfestationGateControl
[24:455] ZergWithHat Bought DefilerStrain
[24:588] ZergWithHat Bought DropshipsFueled
[24:961] ZergWithHat Bought SweepingInfestation
[24:961] ZergWithHat Bought UltimateInfestationResearched
[25:504] ZergWithHat Placed/Upgraded NydusCanalCreeper
[25:916] ZergWithHat Bought EvolveDropPods
[26:003] ZergWithHat Bought StrainVolatile
[26:908] ZergWithHat Bought PureStrainVolatile
[29:373] ZergWithHat Placed/Upgraded GreaterNydusWorm
[00:588] Frosky Unlocked AssaultRifle
[00:667] Frosky Placed/Upgraded MiningDroid
[00:706] Frosky Unlocked Shotgun
[03:872] Frosky Unlocked AdvancedDroidEngines
[05:966] Frosky Unlocked ExplorationDroid
[06:054] Frosky Placed/Upgraded ExplorationDroid
[06:107] Frosky Placed/Upgraded ExplorationDroid
[06:228] Frosky Placed/Upgraded ExplorationDroid
[07:142] Frosky Unlocked SpecOpsShotgun
[10:246] Frosky Unlocked Stimpack
[11:809] Frosky Unlocked SuperStimpack
[12:783] Frosky Unlocked HighPrecisionBeams
[13:635] Frosky Unlocked MedicShield
[14:518] Frosky Unlocked HazmatSuit
[14:519] Frosky Unlocked ShieldSuit
[14:519] Frosky Unlocked AdvancedShieldSuit
[14:519] Frosky Unlocked CombatSuit
[14:519] Frosky Unlocked AdvancedCombatSuit
[14:519] Frosky Unlocked HazmatSuit
[14:519] Frosky Unlocked AdvancedHazmatSuit
[14:519] Frosky Unlocked HazmatSuit
[18:193] Frosky Unlocked AdvancedHazmatSuit
[18:194] Frosky Unlocked HazmatSuit
[18:194] Frosky Unlocked AdvancedHazmatSuit
[20:562] Frosky Unlocked PsiDisrupter
[20:725] Frosky Placed/Upgraded PsiIndoctrinator
[29:294] Frosky Unlocked PsiDepressor
[29:336] Frosky Unlocked QuantumBackpack
[29:604] Frosky Placed/Upgraded PsiIndoctrinator
[29:875] Frosky Unlocked AutoTurret
[30:080] Frosky Placed/Upgraded AutoTurret
[30:467] Frosky Placed/Upgraded AutoTurret
[30:897] Frosky Placed/Upgraded AutoTurret
[32:345] Frosky Unlocked HeavyTurret
[00:588] GreyWanderer Unlocked AssaultRifle
[00:741] GreyWanderer Placed/Upgraded MiningDroid
[00:820] GreyWanderer Unlocked Shotgun
[04:000] GreyWanderer Unlocked AdvancedDroidEngines
[16:997] GreyWanderer Unlocked TurboDroidEngines
[17:064] GreyWanderer Unlocked Shieldsiotunlocked
[17:065] GreyWanderer Unlocked ShieldSuit
[17:065] GreyWanderer Unlocked AdvancedShieldSuit
[17:065] GreyWanderer Unlocked CombatSuit
[17:065] GreyWanderer Unlocked AdvancedCombatSuit
[17:065] GreyWanderer Unlocked HazmatSuit
[17:065] GreyWanderer Unlocked AdvancedHazmatSuit
[17:065] GreyWanderer Unlocked ShieldSuit
