Analyzed: Oh No It's Zombies Arctic Updated (146)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Cruel Race: Terran
ID : 2 PlayerName: TheZergKing Race: Zerg
ID : 3 PlayerName: gaks Race: Terran
ID : 4 PlayerName: RommelAOE Race: Terran
ID : 5 PlayerName: ZaqazDeath Race: Terran
ID : 6 PlayerName: ContraBaby Race: Terran
ID : 7 PlayerName: Security Race: Infested Terran
TheZergKing Zombie Loss
Public Lobby

Game Length:[32:000]
Players ammount: 8
Marine rank avg: 7,666666666666667
GrandMaster ammount: 2
PURCHASES: 
[00:588] Frosky Unlocked AssaultRifle
[00:668] Frosky Placed/Upgraded MiningDroid
[00:728] Frosky Unlocked AdvancedDroidEngines
[03:795] Frosky Unlocked TurboDroidEngines
[08:020] Frosky Unlocked SpecOpsAssaultRifle
[11:082] Frosky Unlocked Stimpack
[13:266] Frosky Unlocked CombatSuit
[16:579] Frosky Unlocked TitaniumBulletCasings
[20:742] Frosky Unlocked Teleporter
[24:345] Frosky Unlocked AdvancedCombatSuit
[25:782] Frosky Placed/Upgraded MiningDroid
[28:364] Frosky Unlocked AutoTurret
[29:239] Frosky Unlocked HeavyTurret
[29:262] Frosky Placed/Upgraded AutoTurret
[29:443] Frosky Placed/Upgraded AutoTurret
[30:278] Frosky Placed/Upgraded AutoTurret
[00:588] Cruel Unlocked AssaultRifle
[00:702] Cruel Placed MiningDroid
[00:718] Cruel Unlocked AdvancedDroidEngines
[02:933] Cruel Unlocked Stimpack
[04:175] Cruel Unlocked BioMechanicalRepairDrone
[05:479] Cruel Placed HealingDrone
[06:362] Cruel Unlocked Flamethrower
[08:426] Cruel Unlocked SpecOpsFlamethrower
[08:858] Cruel Placed HealingDrone
[09:396] Cruel Unlocked FlashBang
[10:787] Cruel Unlocked LongRangeIncinerators
[10:820] Cruel Unlocked SpecOpsFlashbang
[11:388] Cruel Placed HealingDrone
[12:806] Cruel Unlocked Shieldsiotunlocked
[12:812] Cruel Unlocked AdvancedShieldSuit
[13:267] Cruel Bought ShieldSuit
[13:267] Cruel Bought CombatSuit
[13:267] Cruel Bought HazmatSuit
[13:267] Cruel Bought CombatSuit
[13:550] Cruel Placed HealingDrone
[14:421] Cruel Placed HealingDrone
[14:605] Cruel Placed HealingDrone
[15:829] Cruel Unlocked AIAssistant
[15:918] Cruel Unlocked QuantumBackpack
[15:941] Cruel Unlocked CombatShield
[16:835] Cruel Placed HealingDrone
[19:622] Cruel Unlocked Teleporter
[19:671] Cruel Unlocked SpecOpsTeleporter
[21:281] Cruel Placed HealingDrone
[21:865] Cruel Placed HealingDrone
[24:168] Cruel Unlocked PsiDisrupter
[24:219] Cruel Placed PsiIndoctrinator
[24:346] Cruel Bought CombatSuit
[24:528] Cruel Placed PsiIndoctrinator
[24:885] Cruel Placed PsiIndoctrinator
[25:260] Cruel Placed PsiIndoctrinator
[26:638] Cruel Unlocked PsiDepressor
[29:906] Cruel Placed PsiIndoctrinator
[00:552] TheZergKing Bought PlayerNumber
[00:655] TheZergKing Bought StrainDamage
[01:409] TheZergKing Placed/Upgraded PrimalSunkenColony
[01:410] TheZergKing Bought SunkenColony
[02:617] TheZergKing Bought StrainDamage
[03:826] TheZergKing Placed/Upgraded LesserNydusWorm
[03:827] TheZergKing Bought GreaterNydus
[04:098] TheZergKing Bought SunkenColony
[04:098] TheZergKing Placed/Upgraded PrimalSunkenColony
[05:629] TheZergKing Bought GreaterNydus
[05:637] TheZergKing Bought SunkenColony
[06:822] TheZergKing Bought StrainDamage
[07:126] TheZergKing Placed/Upgraded PrimalSunkenColony
[07:127] TheZergKing Bought SunkenColony
[07:840] TheZergKing Placed/Upgraded LesserNydusWorm
[07:841] TheZergKing Bought GreaterNydus
[10:428] TheZergKing Bought CreepSpeed
[10:617] TheZergKing Placed/Upgraded PrimalSunkenColony
[10:618] TheZergKing Bought SunkenColony
[10:799] TheZergKing Bought SunkenColony
[11:055] TheZergKing Placed/Upgraded PrimalSunkenColony
[11:056] TheZergKing Bought SunkenColony
[12:807] TheZergKing Bought ShieldSuit
[12:807] TheZergKing Bought CombatSuit
[12:807] TheZergKing Bought HazmatSuit
[12:807] TheZergKing Bought ShieldSuit
[12:813] TheZergKing Bought ShieldSuit
[13:199] TheZergKing Placed/Upgraded LesserNydusWorm
[13:200] TheZergKing Bought GreaterNydus
[13:440] TheZergKing Placed/Upgraded NydusCanalCreeper
[14:642] TheZergKing Bought SunkenColony
[14:732] TheZergKing Bought GreaterNydus
[15:060] TheZergKing Bought PureStrainDamage
[16:110] TheZergKing Placed/Upgraded NydusCanalCreeper
[17:532] TheZergKing Placed/Upgraded PrimalSunkenColony
[17:533] TheZergKing Bought SunkenColony
[17:772] TheZergKing Bought SunkenColony
[17:772] TheZergKing Placed/Upgraded PrimalSunkenColony
[17:802] TheZergKing Bought SunkenColony
[18:122] TheZergKing Bought DefilerStrain
[18:435] TheZergKing Placed/Upgraded LesserNydusWorm
[18:436] TheZergKing Bought GreaterNydus
[19:043] TheZergKing Placed/Upgraded PrimalSunkenColony
[19:044] TheZergKing Bought SunkenColony
[20:170] TheZergKing Bought SpawnNydusWorm
[20:797] TheZergKing Placed/Upgraded NydusCanalCreeper
[21:308] TheZergKing Placed/Upgraded GreaterNydusWorm
[22:508] TheZergKing Bought DropshipsFueled
[23:039] TheZergKing Bought UltimateInfestationResearched
[23:143] TheZergKing Bought PureStrainDamage
[23:493] TheZergKing Placed/Upgraded LesserNydusWorm
[23:494] TheZergKing Bought GreaterNydus
[23:913] TheZergKing Bought GreaterNydus
[25:156] TheZergKing Spawned MassiveCocoon
[26:596] TheZergKing Spawned InfestedAbomination
[27:031] TheZergKing Placed/Upgraded NydusCanalCreeper
[27:508] TheZergKing Spawned MassiveCocoon
[28:233] TheZergKing Placed/Upgraded PrimalSunkenColony
[28:234] TheZergKing Bought SunkenColony
[28:450] TheZergKing Bought SunkenColony
[28:822] TheZergKing Placed/Upgraded GreaterNydusWorm
[29:610] TheZergKing Placed/Upgraded NydusCanalCreeper
[00:588] gaks Unlocked AssaultRifle
[00:802] gaks Placed/Upgraded MiningDroid
[01:118] gaks Unlocked Stimpack
[04:921] gaks Unlocked AdvancedDroidEngines
[05:942] gaks Unlocked ForceFieldGrenade
[05:949] gaks Unlocked SpecOpsForcefieldGrenade
[09:546] gaks Unlocked SpecOpsAssaultRifle
[09:592] gaks Unlocked AutoTargetingSystem
[11:256] gaks Unlocked EnergySuit
[11:257] gaks Unlocked EnergySuit
[11:265] gaks Unlocked AdvancedEnergySuit
[11:266] gaks Unlocked EnergySuit
[11:266] gaks Unlocked AdvancedEnergySuit
[13:886] gaks Unlocked TurboDroidEngines
[14:103] gaks Unlocked MotionSensor
[14:375] gaks Placed/Upgraded SensorTower
[15:356] gaks Unlocked ExplorationDroid
