Analyzed: Oh No It's Zombies Arctic Updated (313)

ID : 0 PlayerName: Wasp Race: Terran
ID : 1 PlayerName: Regdin Race: Terran
ID : 2 PlayerName: Might Race: Terran
ID : 3 PlayerName: Kira Race: Terran
ID : 4 PlayerName: Frosky Race: Zerg
ID : 5 PlayerName: Sanguinus Race: Terran
ID : 6 PlayerName: Lionbane Race: Terran
ID : 7 PlayerName: Security Race: Terran
Frosky Zombie Win
Public Lobby

Game Length:[18:429]
Players ammount: 8
Marine rank avg: 7,833333333333333
GrandMaster ammount: 2
PURCHASES: 
[00:588] Wasp Unlocked AssaultRifle
[00:667] Wasp Placed/Upgraded MiningDroid
[00:832] Wasp Unlocked IncendiaryGrenade
[00:849] Wasp Unlocked SpecOpsIncendiaryGrenade
[03:644] Wasp Unlocked HellfireRocketLauncher
[06:116] Wasp Unlocked AdvancedDroidEngines
[09:025] Wasp Unlocked SpecOpsHellfireRocketLauncher
[09:337] Wasp Unlocked RocketLauncherMod1
[10:522] Wasp Placed/Upgraded MiningDroid
[00:588] Regdin Unlocked AssaultRifle
[00:667] Regdin Placed/Upgraded MiningDroid
[00:796] Regdin Unlocked BeamRifle
[02:917] Regdin Unlocked SuperStimpack
[04:462] Regdin Unlocked CombatSuit
[09:152] Regdin Unlocked SpecOpsSuperStimpack
[13:035] Regdin Unlocked EnergySuit
[13:036] Regdin Unlocked EnergySuit
[14:224] Regdin Unlocked EnergySuit
[00:588] Might Unlocked AssaultRifle
[00:685] Might Placed/Upgraded MiningDroid
[00:770] Might Unlocked ArcWelder
[02:681] Might Unlocked BioMechanicalRepairDrone
[02:723] Might Unlocked CombatAccelerationDrone
[02:791] Might Placed/Upgraded HealingDrone
[03:999] Might Placed/Upgraded HealingDrone
[04:142] Might Placed/Upgraded HealingDrone
[04:463] Might Bought ShieldSuit
[04:463] Might Bought CombatSuit
[04:463] Might Bought HazmatSuit
[04:463] Might Bought CombatSuit
[04:846] Might Unlocked AdvancedDroidEngines
[05:127] Might Placed/Upgraded HealingDrone
[07:585] Might Unlocked AutoTurret
[07:598] Might Unlocked FlameTurret
[07:703] Might Placed/Upgraded AutoTurret
[08:852] Might Placed/Upgraded MiningDroid
[10:121] Might Placed/Upgraded HealingDrone
[11:790] Might Unlocked SpecOpsArcWelder
[12:615] Might Unlocked TurboDroidEngines
[13:036] Might Bought ShieldSuit
[13:036] Might Bought CombatSuit
[13:036] Might Bought HazmatSuit
[13:794] Might Placed/Upgraded AutoTurret
[14:010] Might Placed/Upgraded AutoTurret
[14:224] Might Bought ShieldSuit
[14:224] Might Bought CombatSuit
[14:224] Might Bought HazmatSuit
[14:224] Might Bought CombatSuit
[15:849] Might Placed/Upgraded AutoTurret
[16:065] Might Unlocked HeavyTurret
[00:588] Kira Unlocked AssaultRifle
[00:719] Kira Unlocked ArcWelder
[01:340] Kira Placed MiningDroid
[02:638] Kira Unlocked BioMechanicalRepairDrone
[02:651] Kira Unlocked CombatAccelerationDrone
[02:716] Kira Placed HealingDrone
[02:923] Kira Placed HealingDrone
[04:702] Kira Placed HealingDrone
[05:262] Kira Unlocked MotionSensor
[05:624] Kira Placed HealingDrone
[05:707] Kira Placed SensorTower
[06:240] Kira Unlocked AutoTurret
[07:002] Kira Unlocked Stimpack
[07:598] Kira Unlocked HeavyTurret
[07:740] Kira Placed AutoTurret
[09:366] Kira Placed AutoTurret
[09:509] Kira Placed AutoTurret
[10:185] Kira Unlocked Shieldsiotunlocked
[11:283] Kira Placed AutoTurret
[13:265] Kira Placed MiningDroid
[14:568] Kira Placed AutoTurret
[14:669] Kira Placed SensorTower
[00:552] Frosky Bought PlayerNumber
[00:631] Frosky Spawned MassiveCocoon
[02:071] Frosky Spawned Hunter
[02:680] Frosky Placed/Upgraded ToxicNest
[02:692] Frosky Placed/Upgraded ToxicNest
