Analyzed: Oh No It's Zombies Arctic Updated (47)

ID : 0 PlayerName: Kaedin Race: Terran
ID : 1 PlayerName: Zepherd Race: Zerg
ID : 2 PlayerName: Spudnuts Race: Terran
ID : 3 PlayerName: Juggernaut Race: Terran
ID : 4 PlayerName: Frosky Race: Terran
ID : 5 PlayerName: Lumberjack Race: Terran
ID : 6 PlayerName: Rexspin Race: Terran
ID : 7 PlayerName: Security Race: Zerg
Zepherd Zombie Win
Public Lobby

Game Length:[32:685]
Players ammount: 8
Marine rank avg: 7,666666666666667
GrandMaster ammount: 2
PURCHASES: 
[00:588] Kaedin Unlocked AssaultRifle
[00:719] Kaedin Unlocked ArcWelder
[01:319] Kaedin Placed MiningDroid
[02:151] Kaedin Unlocked AdvancedDroidEngines
[03:853] Kaedin Unlocked BioMechanicalRepairDrone
[03:866] Kaedin Unlocked CombatAccelerationDrone
[04:004] Kaedin Placed HealingDrone
[04:139] Kaedin Placed HealingDrone
[04:934] Kaedin Placed HealingDrone
[05:314] Kaedin Placed HealingDrone
[05:900] Kaedin Unlocked AutoTurret
[05:958] Kaedin Placed AutoTurret
[07:050] Kaedin Placed AutoTurret
[07:885] Kaedin Placed AutoTurret
[08:047] Kaedin Placed AutoTurret
[08:865] Kaedin Unlocked SpecOpsBioMechanicalRepairDrone
[08:926] Kaedin Unlocked FlameTurret
[09:366] Kaedin Unlocked QuantumBackpack
[09:586] Kaedin Placed HealingDrone
[09:728] Kaedin Placed HealingDrone
[11:383] Kaedin Unlocked Stimpack
[12:015] Kaedin Unlocked HeavyTurret
[12:212] Kaedin Placed AutoTurret
[12:920] Kaedin Unlocked EnergySuit
[12:921] Kaedin Unlocked EnergySuit
[12:929] Kaedin Unlocked AdvancedEnergySuit
[12:930] Kaedin Unlocked EnergySuit
[12:930] Kaedin Unlocked AdvancedEnergySuit
[13:201] Kaedin Unlocked FlashBang
[14:495] Kaedin Unlocked SpecOpsArcWelder
[15:071] Kaedin Unlocked PsiDisrupter
[15:626] Kaedin Unlocked SpecOpsPsiDisruptor
[16:933] Kaedin Placed PsiIndoctrinator
[17:229] Kaedin Placed PsiIndoctrinator
[17:663] Kaedin Placed PsiIndoctrinator
[18:307] Kaedin Placed AutoTurret
[18:558] Kaedin Placed AutoTurret
[18:680] Kaedin Placed AutoTurret
[18:918] Kaedin Placed AutoTurret
[19:151] Kaedin Placed AutoTurret
[19:438] Kaedin Placed AutoTurret
[19:890] Kaedin Placed AutoTurret
[19:987] Kaedin Placed AutoTurret
[20:084] Kaedin Placed HealingDrone
[20:523] Kaedin Placed MiningDroid
[22:000] Kaedin Placed AutoTurret
[22:593] Kaedin Placed AutoTurret
[23:496] Kaedin Placed AutoTurret
[24:629] Kaedin Placed AutoTurret
[24:732] Kaedin Placed AutoTurret
[25:109] Kaedin Placed AutoTurret
[25:759] Kaedin Placed AutoTurret
[26:041] Kaedin Placed AutoTurret
[26:720] Kaedin Placed AutoTurret
[26:976] Kaedin Placed AutoTurret
[27:832] Kaedin Placed AutoTurret
[28:776] Kaedin Placed AutoTurret
[29:348] Kaedin Placed AutoTurret
[29:786] Kaedin Placed AutoTurret
[29:986] Kaedin Placed AutoTurret
[30:185] Kaedin Placed AutoTurret
[30:381] Kaedin Placed AutoTurret
[00:552] Zepherd Bought PlayerNumber
[04:387] Zepherd Bought CreepSpeed
[05:203] Zepherd Bought StrainSpeed
[06:071] Zepherd Bought StrainVolatile
[09:792] Zepherd Bought BuildExtractorProcessingFacilities
[09:792] Zepherd Placed/Upgraded AutomatedExtractor
[10:677] Zepherd Bought PureStrainVolatile
[12:921] Zepherd Bought ShieldSuit
[12:921] Zepherd Bought CombatSuit
[12:921] Zepherd Bought HazmatSuit
[14:029] Zepherd Bought CreepSpeed
[14:107] Zepherd Bought KaboomerStrain
[14:262] Zepherd Placed/Upgraded LesserNydusWorm
[14:263] Zepherd Bought GreaterNydus
[15:643] Zepherd Bought AdvancedPowerInfestation
[16:483] Zepherd Placed/Upgraded PrimalSunkenColony
[16:484] Zepherd Bought SunkenColony
[16:723] Zepherd Bought SunkenColony
[16:723] Zepherd Placed/Upgraded PrimalSunkenColony
[17:299] Zepherd Placed/Upgraded LesserNydusWorm
[17:300] Zepherd Bought GreaterNydus
[17:868] Zepherd Bought BuildExtractorExcavationZone
[17:868] Zepherd Placed/Upgraded AutomatedExtractor
[18:233] Zepherd Placed/Upgraded PrimalSunkenColony
[18:234] Zepherd Bought SunkenColony
[18:562] Zepherd Bought SunkenColony
[18:695] Zepherd Bought SunkenColony
[19:302] Zepherd Bought SiphonFuel
[19:442] Zepherd Bought SunkenColony
[19:655] Zepherd Bought BuildExtractorManufacturingSector
[19:655] Zepherd Placed/Upgraded AutomatedExtractor
[20:669] Zepherd Placed/Upgraded LesserNydusWorm
[20:670] Zepherd Bought GreaterNydus
[20:910] Zepherd Bought SunkenColony
[20:910] Zepherd Placed/Upgraded PrimalSunkenColony
[21:764] Zepherd Bought StrainDamage
[21:774] Zepherd Bought PureStrainDamage
[21:784] Zepherd Bought DefilerStrain
[22:544] Zepherd Bought SiphonFuel
[23:209] Zepherd Bought BuildExtractorScienceLabs
[23:209] Zepherd Placed/Upgraded AutomatedExtractor
[23:619] Zepherd Placed/Upgraded NydusCanalCreeper
[24:684] Zepherd Bought VirulentCreep
[24:684] Zepherd Bought VirulentCreep
[25:259] Zepherd Placed/Upgraded LesserNydusWorm
[25:260] Zepherd Bought GreaterNydus
[25:342] Zepherd Bought DropshipsFueled
[25:476] Zepherd Bought UltimateInfestationResearched
[25:610] Zepherd Bought StrainHealth
[25:620] Zepherd Bought PureStrainHealth
[25:631] Zepherd Bought TankStrain
[25:649] Zepherd Bought PureStrainSpeed
[25:662] Zepherd Bought HunterlingStrain
[26:081] Zepherd Bought StrainSpeed
[26:324] Zepherd Placed/Upgraded NydusCanalCreeper
[26:950] Zepherd Bought PureStrainSpeed
[27:985] Zepherd Placed/Upgraded PrimalSunkenColony
[27:986] Zepherd Bought SunkenColony
[28:148] Zepherd Bought ConstructiveCreep
[28:659] Zepherd Bought GreaterNydus
[28:741] Zepherd Placed/Upgraded LesserNydusWorm
[28:742] Zepherd Bought GreaterNydus
[28:950] Zepherd Placed/Upgraded NydusCanalCreeper
[29:312] Zepherd Bought HunterlingStrain
[29:339] Zepherd Bought RegenerativeCreep
[29:703] Zepherd Placed/Upgraded NydusCanalCreeper
[30:844] Zepherd Placed/Upgraded PrimalSunkenColony
[30:845] Zepherd Bought SunkenColony
[31:004] Zepherd Bought SunkenColony
[31:004] Zepherd Placed/Upgraded PrimalSunkenColony
[31:164] Zepherd Bought SunkenColony
[31:164] Zepherd Placed/Upgraded PrimalSunkenColony
[31:709] Zepherd Bought UnlockDropPods
[31:713] Zepherd Bought EvolveDropPods
[31:716] Zepherd Bought EvolveDropPods
