Analyzed: Oh No It's Zombies Arctic Updated (580)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Yello Race: Terran
ID : 2 PlayerName: Ascherit Race: Terran
ID : 3 PlayerName: Salem Race: Terran
ID : 4 PlayerName: Denial Race: Zerg
ID : 5 PlayerName: Aurisyl Race: Terran
ID : 6 PlayerName: Wally Race: Terran
ID : 7 PlayerName: Security Race: Terran Horner
Denial Zombie Loss
Public Lobby

Game Length:[35:363]
Players ammount: 8
Marine rank avg: 1,8333333333333333
GrandMaster ammount: 3
PURCHASES: 
[00:588] Frosky Unlocked AssaultRifle
[00:706] Frosky Placed/Upgraded MiningDroid
[00:787] Frosky Unlocked AdvancedDroidEngines
[04:171] Frosky Unlocked TurboDroidEngines
[06:104] Frosky Unlocked SpecOpsAssaultRifle
[07:349] Frosky Unlocked ExplorationDroid
[07:395] Frosky Placed/Upgraded ExplorationDroid
[07:405] Frosky Placed/Upgraded ExplorationDroid
[07:568] Frosky Placed/Upgraded ExplorationDroid
[09:087] Frosky Unlocked AutoTargetingSystem
[09:979] Frosky Unlocked Stimpack
[10:502] Frosky Unlocked CombatSuit
[11:256] Frosky Unlocked AdvancedCombatSuit
[13:139] Frosky Unlocked PowerConverter
[13:251] Frosky Unlocked FragGrenade
[14:003] Frosky Unlocked SpecOpsFragGrenade
[14:634] Frosky Unlocked EnergyPack
[15:675] Frosky Unlocked CombatShield
[15:776] Frosky Unlocked OpticalVisor
[17:414] Frosky Unlocked BioMechanicalRepairDrone
[17:428] Frosky Unlocked SpecOpsBioMechanicalRepairDrone
[17:486] Frosky Placed/Upgraded HealingDrone
[17:879] Frosky Unlocked SpecOpsPowerConverter
[18:722] Frosky Unlocked AutoTurret
[18:952] Frosky Placed/Upgraded AutoTurret
[20:437] Frosky Unlocked HeavyTurret
[20:464] Frosky Unlocked AIAssistant
[21:080] Frosky Placed/Upgraded AutoTurret
[21:254] Frosky Placed/Upgraded AutoTurret
[22:946] Frosky Unlocked HazmatSuit
[22:962] Frosky Unlocked AdvancedHazmatSuit
[23:778] Frosky Placed/Upgraded AutoTurret
[24:249] Frosky Placed/Upgraded AutoTurret
[25:003] Frosky Placed/Upgraded AutoTurret
[25:177] Frosky Placed/Upgraded AutoTurret
[26:580] Frosky Unlocked IncendiaryGrenade
[26:622] Frosky Unlocked SpecOpsIncendiaryGrenade
[00:588] Yello Unlocked AssaultRifle
[00:742] Yello Placed/Upgraded MiningDroid
[01:997] Yello Unlocked ArcWelder
[02:703] Yello Unlocked AdvancedDroidEngines
[04:066] Yello Unlocked Stimpack
[05:403] Yello Unlocked MotionSensor
[05:719] Yello Placed/Upgraded SensorTower
[06:263] Yello Placed/Upgraded SensorTower
[07:036] Yello Unlocked AutoTurret
[08:438] Yello Unlocked FlameTurret
[08:458] Yello Unlocked HeavyTurret
[08:639] Yello Placed/Upgraded AutoTurret
[09:010] Yello Placed/Upgraded AutoTurret
[09:199] Yello Placed/Upgraded AutoTurret
[09:576] Yello Placed/Upgraded AutoTurret
[09:753] Yello Placed/Upgraded AutoTurret
[10:503] Yello Bought ShieldSuit
[10:503] Yello Bought CombatSuit
[10:503] Yello Bought HazmatSuit
[10:503] Yello Bought CombatSuit
[10:643] Yello Placed/Upgraded SensorTower
[11:257] Yello Bought CombatSuit
[11:574] Yello Unlocked MedicShield
[11:606] Yello Unlocked EnergySuit
[11:607] Yello Unlocked EnergySuit
[12:586] Yello Unlocked TurboDroidEngines
[14:542] Yello Unlocked SpecOpsArcWelder
[16:209] Yello Unlocked MiningCharge
[16:218] Yello Unlocked AdvancedMiningCharge
[16:278] Yello Unlocked ArcWelderMod3
[16:732] Yello Placed/Upgraded AutoTurret
[16:853] Yello Placed/Upgraded AutoTurret
[17:446] Yello Placed/Upgraded AutoTurret
[18:705] Yello Unlocked QuantumBackpack
[18:754] Yello Unlocked AdvancedEnergySuit
[18:755] Yello Unlocked EnergySuit
[18:755] Yello Unlocked AdvancedEnergySuit
[18:890] Yello Placed/Upgraded AutoTurret
[19:114] Yello Placed/Upgraded AutoTurret
[19:420] Yello Placed/Upgraded AutoTurret
[19:523] Yello Placed/Upgraded AutoTurret
[20:887] Yello Unlocked PsiDisrupter
[20:948] Yello Unlocked PsiDepressor
[21:707] Yello Placed/Upgraded PsiIndoctrinator
[21:871] Yello Placed/Upgraded PsiIndoctrinator
[22:019] Yello Placed/Upgraded AutoTurret
[22:136] Yello Placed/Upgraded AutoTurret
[22:200] Yello Unlocked BioMechanicalRepairDrone
[22:584] Yello Placed/Upgraded AutoTurret
[22:947] Yello Bought ShieldSuit
[22:947] Yello Bought CombatSuit
[22:947] Yello Bought HazmatSuit
[22:947] Yello Bought HazmatSuit
[22:963] Yello Bought HazmatSuit
[26:742] Yello Placed/Upgraded PsiIndoctrinator
[27:620] Yello Unlocked ArcWelderMod1
[27:898] Yello Placed/Upgraded NukePack
[27:932] Yello Placed/Upgraded NukePack
[00:588] Ascherit Unlocked AssaultRifle
[00:727] Ascherit Placed/Upgraded MiningDroid
[00:738] Ascherit Unlocked IncendiaryGrenade
[02:252] Ascherit Unlocked AdvancedDroidEngines
[06:653] Ascherit Unlocked Shotgun
[06:661] Ascherit Unlocked SpecOpsShotgun
[08:989] Ascherit Unlocked Stimpack
[09:093] Ascherit Unlocked BioMechanicalRepairDrone
[09:959] Ascherit Placed/Upgraded HealingDrone
[10:633] Ascherit Placed/Upgraded HealingDrone
[11:607] Ascherit Bought ShieldSuit
[11:607] Ascherit Bought CombatSuit
[11:607] Ascherit Bought HazmatSuit
[12:019] Ascherit Unlocked SuperStimpack
[12:137] Ascherit Placed/Upgraded HealingDrone
[13:399] Ascherit Unlocked HighPrecisionBeams
[13:956] Ascherit Placed/Upgraded HealingDrone
[14:695] Ascherit Placed/Upgraded HealingDrone
[15:718] Ascherit Placed/Upgraded HealingDrone
[16:631] Ascherit Unlocked EnergyPack
[17:004] Ascherit Placed/Upgraded HealingDrone
[18:762] Ascherit Placed/Upgraded HealingDrone
[20:085] Ascherit Placed/Upgraded HealingDrone
[20:451] Ascherit Unlocked SpecOpsSuperStimpack
[20:562] Ascherit Unlocked EnergySuit
[20:563] Ascherit Unlocked EnergySuit
[21:326] Ascherit Placed/Upgraded HealingDrone
[22:296] Ascherit Placed/Upgraded HealingDrone
[22:664] Ascherit Unlocked CombatShield
[24:443] Ascherit Unlocked AdvancedEnergySuit
[24:444] Ascherit Unlocked EnergySuit
[24:444] Ascherit Unlocked AdvancedEnergySuit
[25:322] Ascherit Placed/Upgraded HealingDrone
[27:316] Ascherit Unlocked ForceFieldGrenade
[27:336] Ascherit Unlocked SpecOpsForcefieldGrenade
[30:726] Ascherit Unlocked MiningCharge
[30:730] Ascherit Unlocked AdvancedMiningCharge
[30:815] Ascherit Placed/Upgraded NukePack
[31:078] Ascherit Placed/Upgraded NukePack
[00:588] Salem Unlocked AssaultRifle
[00:954] Salem Unlocked ArcWelder
[01:106] Salem Placed MiningDroid
[02:555] Salem Unlocked BioMechanicalRepairDrone
[02:576] Salem Unlocked CombatAccelerationDrone
[02:644] Salem Placed HealingDrone
[03:653] Salem Placed HealingDrone
[03:800] Salem Placed HealingDrone
[04:573] Salem Unlocked Stimpack
[05:831] Salem Unlocked AutoTurret
[05:930] Salem Unlocked HeavyTurret
[06:870] Salem Placed AutoTurret
[07:017] Salem Placed AutoTurret
[07:169] Salem Placed AutoTurret
[09:097] Salem Placed AutoTurret
[09:244] Salem Placed AutoTurret
[09:384] Salem Placed AutoTurret
[09:575] Salem Unlocked PsiDisrupter
[10:793] Salem Unlocked ExplorationDroid
[11:756] Salem Placed ExplorationDroid
[11:779] Salem Placed ExplorationDroid
[11:887] Salem Placed ExplorationDroid
[12:468] Salem Unlocked PsiDepressor
[12:593] Salem Placed PsiIndoctrinator
[12:959] Salem Placed PsiIndoctrinator
[13:643] Salem Placed PsiIndoctrinator
[14:290] Salem Placed PsiIndoctrinator
[15:002] Salem Placed AutoTurret
[15:140] Salem Placed AutoTurret
[15:289] Salem Placed AutoTurret
[17:243] Salem Placed AutoTurret
[17:377] Salem Placed AutoTurret
[17:667] Salem Placed AutoTurret
[20:563] Salem Bought ShieldSuit
[20:563] Salem Bought CombatSuit
[20:563] Salem Bought HazmatSuit
[22:916] Salem Unlocked SpecOpsArcWelder
[27:870] Salem Unlocked CombatSuit
[27:875] Salem Unlocked AdvancedCombatSuit
[27:934] Salem Unlocked ForceFieldGrenade
