Analyzed: Oh No It's Zombies Arctic Updated (201)

ID : 0 PlayerName: Frosky Race: Terran
ID : 1 PlayerName: Yello Race: Zerg
ID : 2 PlayerName: meTT Race: Terran
ID : 3 PlayerName: RaynersBoys Race: Terran
ID : 4 PlayerName: Kira Race: Terran
ID : 5 PlayerName: Void Race: Terran
ID : 6 PlayerName: Radovid Race: Terran
ID : 7 PlayerName: Security Race: Protoss
Yello Zombie Loss
Public Lobby

Game Length:[33:992]
Players ammount: 8
Marine rank avg: 11,833333333333334
GrandMaster ammount: 3
PURCHASES: 
[00:588] Frosky Unlocked AssaultRifle
[01:219] Frosky Placed MiningDroid
[03:860] Frosky Unlocked AdvancedDroidEngines
[05:078] Frosky Unlocked TurboDroidEngines
[07:339] Frosky Unlocked Flamethrower
[07:974] Frosky Unlocked BioMechanicalRepairDrone
[08:292] Frosky Placed HealingDrone
[08:822] Frosky Unlocked ExplorationDroid
[09:635] Frosky Placed HealingDrone
[10:592] Frosky Placed MiningDroid
[11:245] Frosky Placed ExplorationDroid
[11:325] Frosky Placed ExplorationDroid
[11:561] Frosky Placed ExplorationDroid
[12:271] Frosky Unlocked SpecOpsFlamethrower
[13:263] Frosky Placed HealingDrone
[14:526] Frosky Unlocked CryoFreeze
[14:591] Frosky Placed HealingDrone
[14:660] Frosky Unlocked AutoTurret
[14:944] Frosky Placed AutoTurret
[15:125] Frosky Placed AutoTurret
[15:487] Frosky Unlocked CombatSuit
[16:599] Frosky Unlocked Shieldsiotunlocked
[17:247] Frosky Unlocked CombatShield
[17:997] Frosky Unlocked AdvancedCombatSuit
[19:026] Frosky Unlocked FlameTurret
[19:438] Frosky Unlocked SpecOpsBioMechanicalRepairDrone
[19:513] Frosky Placed HealingDrone
[20:640] Frosky Placed AutoTurret
[20:814] Frosky Placed AutoTurret
[21:443] Frosky Placed AutoTurret
[22:631] Frosky Unlocked Stimpack
[23:662] Frosky Placed AutoTurret
[23:907] Frosky Placed AutoTurret
[24:270] Frosky Placed AutoTurret
[24:820] Frosky Placed HealingDrone
[25:384] Frosky Placed HealingDrone
[25:973] Frosky Unlocked MedicShield
[26:582] Frosky Unlocked QuantumBackpack
[26:919] Frosky Unlocked Teleporter
[28:671] Frosky Placed HealingDrone
[28:865] Frosky Placed AutoTurret
[29:144] Frosky Placed AutoTurret
[29:818] Frosky Placed AutoTurret
[30:002] Frosky Unlocked MiningCharge
[30:537] Frosky Placed NukePack
[31:862] Frosky Placed AutoTurret
[32:252] Frosky Placed AutoTurret
[00:552] Yello Bought PlayerNumber
[01:322] Yello Placed/Upgraded PrimalSunkenColony
[01:323] Yello Bought SunkenColony
[01:735] Yello Bought StrainSpeed
[02:376] Yello Placed/Upgraded PrimalSunkenColony
[02:377] Yello Bought SunkenColony
[02:855] Yello Bought PureStrainSpeed
[05:273] Yello Bought HunterlingStrain
[07:183] Yello Bought StrainDamage
[08:888] Yello Bought PureStrainDamage
[10:452] Yello Bought DefilerStrain
[11:467] Yello Spawned MassiveCocoon
[12:326] Yello Placed/Upgraded PrimalSunkenColony
[12:327] Yello Bought SunkenColony
[13:927] Yello Bought SunkenColony
[14:941] Yello Bought UnlockDropPods
[15:488] Yello Bought ShieldSuit
[15:488] Yello Bought CombatSuit
[15:488] Yello Bought HazmatSuit
[15:488] Yello Bought CombatSuit
[15:506] Yello Bought EvolveDropPods
[16:600] Yello Bought ShieldSuit
[16:600] Yello Bought CombatSuit
[16:600] Yello Bought HazmatSuit
[16:600] Yello Bought ShieldSuit
[16:662] Yello Bought EvolveDropPods
[16:669] Yello Bought EvolveDropPods
[17:357] Yello Bought ShieldSuit
[17:357] Yello Bought CombatSuit
[17:357] Yello Bought HazmatSuit
[17:357] Yello Bought CombatSuit
[17:648] Yello Bought EvolveDropPods
[17:663] Yello Bought EvolveDropPods
[17:998] Yello Bought CombatSuit
[19:032] Yello Bought EvolveDropPods
[20:508] Yello Bought BuildExtractorProcessingFacilities
[20:508] Yello Placed/Upgraded AutomatedExtractor
[22:177] Yello Bought SpawnNydusWorm
[23:619] Yello Placed/Upgraded GreaterNydusWorm
[24:748] Yello Bought DropshipsFueled
[25:377] Yello Bought UltimateInfestationResearched
[26:697] Yello Bought StrainVolatile
[26:710] Yello Bought PureStrainVolatile
[26:727] Yello Bought KaboomerStrain
[27:028] Yello Bought SunkenColony
[27:051] Yello Bought SunkenColony
[27:449] Yello Bought StrainVolatile
[29:230] Yello Bought CreepSpeed
[29:456] Yello Bought BuildExtractorExcavationZone
[29:456] Yello Placed/Upgraded AutomatedExtractor
[29:770] Yello Bought PureStrainVolatile
[31:300] Yello Bought KaboomerStrain
[32:379] Yello Placed/Upgraded GreaterNydusWorm
[00:588] meTT Unlocked AssaultRifle
[00:757] meTT Placed/Upgraded MiningDroid
[01:877] meTT Unlocked FragGrenade
[01:936] meTT Unlocked SpecOpsFragGrenade
[03:738] meTT Unlocked AdvancedDroidEngines
[05:649] meTT Unlocked Stimpack
[07:518] meTT Unlocked TurboDroidEngines
[08:465] meTT Unlocked BioMechanicalRepairDrone
[08:653] meTT Placed/Upgraded HealingDrone
[10:302] meTT Unlocked BeamRifle
[10:856] meTT Placed/Upgraded HealingDrone
[11:198] meTT Placed/Upgraded HealingDrone
[12:261] meTT Unlocked SpecOpsPlasmaRifle
[12:326] meTT Unlocked CorrosivePlasma
[12:862] meTT Unlocked CombatSuit
[13:296] meTT Placed/Upgraded HealingDrone
[14:118] meTT Placed/Upgraded HealingDrone
[14:794] meTT Unlocked AIAssistant
[14:799] meTT Unlocked EnergyPack
[15:177] meTT Placed/Upgraded HealingDrone
[15:626] meTT Unlocked MotionSensor
[15:984] meTT Placed/Upgraded SensorTower
[16:163] meTT Placed/Upgraded HealingDrone
[17:777] meTT Placed/Upgraded HealingDrone
[19:269] meTT Placed/Upgraded HealingDrone
[19:468] meTT Placed/Upgraded HealingDrone
[19:662] meTT Unlocked CombatShield
[19:711] meTT Unlocked AdvancedCombatSuit
[20:585] meTT Placed/Upgraded HealingDrone
[21:437] meTT Placed/Upgraded HealingDrone
[23:288] meTT Unlocked PowerConverter
[23:307] meTT Unlocked SpecOpsPowerConverter
[24:482] meTT Placed/Upgraded HealingDrone
[24:964] meTT Placed/Upgraded HealingDrone
[25:423] meTT Placed/Upgraded MiningDroid
[28:280] meTT Unlocked MiningCharge
[28:291] meTT Unlocked AdvancedMiningCharge
[28:855] meTT Placed/Upgraded NukePack
[30:827] meTT Placed/Upgraded NukePack
[31:379] meTT Placed/Upgraded NukePack
[00:588] RaynersBoys Unlocked AssaultRifle
[00:720] RaynersBoys Placed/Upgraded MiningDroid
[02:595] RaynersBoys Unlocked AdvancedDroidEngines
[05:590] RaynersBoys Unlocked TurboDroidEngines
[08:017] RaynersBoys Unlocked PsiDisrupter
[08:086] RaynersBoys Unlocked SpecOpsPsiDisruptor
[09:126] RaynersBoys Placed/Upgraded PsiIndoctrinator
[10:345] RaynersBoys Unlocked AIAssistant
[10:414] RaynersBoys Unlocked QuantumBackpack
[10:437] RaynersBoys Unlocked MedicShield
[12:035] RaynersBoys Placed/Upgraded PsiIndoctrinator
[12:863] RaynersBoys Bought ShieldSuit
[12:863] RaynersBoys Bought CombatSuit
[12:863] RaynersBoys Bought HazmatSuit
[12:863] RaynersBoys Bought CombatSuit
[14:829] RaynersBoys Unlocked Stimpack
[15:377] RaynersBoys Unlocked AutoTurret
[16:599] RaynersBoys Placed/Upgraded AutoTurret
[16:896] RaynersBoys Placed/Upgraded AutoTurret
[17:456] RaynersBoys Placed/Upgraded AutoTurret
[18:692] RaynersBoys Unlocked FlameTurret
[19:277] RaynersBoys Unlocked BioMechanicalRepairDrone
[19:712] RaynersBoys Bought CombatSuit
[19:739] RaynersBoys Unlocked RechargeDrone
[20:028] RaynersBoys Placed/Upgraded HealingDrone
[21:289] RaynersBoys Unlocked SpecOpsBioMechanicalRepairDrone
[21:376] RaynersBoys Placed/Upgraded HealingDrone
[21:622] RaynersBoys Placed/Upgraded HealingDrone
[22:495] RaynersBoys Placed/Upgraded HealingDrone
[25:531] RaynersBoys Unlocked SpecOpsTurret
[26:429] RaynersBoys Placed/Upgraded HealingDrone
[26:773] RaynersBoys Unlocked HeavyTurret
[26:891] RaynersBoys Placed/Upgraded AutoTurret
[27:358] RaynersBoys Placed/Upgraded AutoTurret
[27:972] RaynersBoys Placed/Upgraded HealingDrone
[00:588] Kira Unlocked AssaultRifle
[00:712] Kira Unlocked ArcWelder
[02:175] Kira Placed/Upgraded MiningDroid
[03:081] Kira Unlocked BioMechanicalRepairDrone
[03:096] Kira Unlocked CombatAccelerationDrone
[03:210] Kira Placed/Upgraded HealingDrone
[03:784] Kira Placed/Upgraded HealingDrone
[04:349] Kira Placed/Upgraded HealingDrone
[04:683] Kira Unlocked MotionSensor
[05:346] Kira Placed/Upgraded HealingDrone
[06:086] Kira Placed/Upgraded SensorTower
[06:516] Kira Unlocked Stimpack
[07:203] Kira Placed/Upgraded HealingDrone
[07:816] Kira Unlocked AutoTurret
[08:181] Kira Unlocked SpecOpsTurret
[08:755] Kira Placed/Upgraded AutoTurret
[09:426] Kira Unlocked AdvancedDroidEngines
[09:514] Kira Placed/Upgraded HealingDrone
[10:657] Kira Unlocked AIAssistant
[11:243] Kira Unlocked Shieldsiotunlocked
[11:838] Kira Unlocked SpecOpsBioMechanicalRepairDrone
[12:648] Kira Placed/Upgraded AutoTurret
[14:817] Kira Unlocked HeavyTurret
[14:866] Kira Placed/Upgraded AutoTurret
[15:258] Kira Placed/Upgraded AutoTurret
[15:904] Kira Unlocked AdvancedShieldSuit
[15:998] Kira Unlocked MiningCharge
[16:674] Kira Unlocked EnergyPack
[18:902] Kira Placed/Upgraded AutoTurret
[19:038] Kira Placed/Upgraded AutoTurret
[19:198] Kira Placed/Upgraded AutoTurret
[20:018] Kira Unlocked ForceFieldGrenade
[20:027] Kira Unlocked SpecOpsForcefieldGrenade
[21:223] Kira Placed/Upgraded HealingDrone
[22:844] Kira Unlocked SpecOpsArcWelder
[23:955] Kira Placed/Upgraded AutoTurret
[24:087] Kira Placed/Upgraded AutoTurret
[24:293] Kira Placed/Upgraded HealingDrone
[25:403] Kira Placed/Upgraded HealingDrone
[26:516] Kira Placed/Upgraded MiningDroid
[27:047] Kira Placed/Upgraded AutoTurret
[27:154] Kira Placed/Upgraded AutoTurret
[27:269] Kira Placed/Upgraded AutoTurret
[27:665] Kira Placed/Upgraded HealingDrone
[27:772] Kira Placed/Upgraded HealingDrone
[27:891] Kira Placed/Upgraded HealingDrone
[28:907] Kira Placed/Upgraded AutoTurret
[00:588] Void Unlocked AssaultRifle
[00:780] Void Placed/Upgraded MiningDroid
[02:209] Void Unlocked BeamRifle
[03:339] Void Unlocked SpecOpsPlasmaRifle
[06:654] Void Unlocked PlasmaRifleMod3
[08:147] Void Unlocked OverloadWeapon
[10:034] Void Unlocked CombatSuit
[11:244] Void Bought ShieldSuit
[11:244] Void Bought CombatSuit
[11:244] Void Bought HazmatSuit
[11:244] Void Bought ShieldSuit
[13:476] Void Unlocked AdvancedCombatSuit
[15:905] Void Bought ShieldSuit
[19:724] Void Unlocked IncendiaryGrenade
[19:752] Void Unlocked SpecOpsIncendiaryGrenade
[25:664] Void Unlocked BioMechanicalRepairDrone
[25:841] Void Unlocked PowerConverter
[30:463] Void Placed/Upgraded HealingDrone
[31:534] Void Placed/Upgraded HealingDrone
[00:588] Radovid Unlocked AssaultRifle
[02:490] Radovid Unlocked Stimpack
[05:717] Radovid Unlocked FragGrenade
[05:724] Radovid Unlocked SpecOpsFragGrenade
[07:971] Radovid Unlocked EnergySuit
[07:972] Radovid Unlocked EnergySuit
[07:980] Radovid Unlocked AdvancedEnergySuit
[07:981] Radovid Unlocked EnergySuit
[07:981] Radovid Unlocked AdvancedEnergySuit
[08:813] Radovid Unlocked PowerConverter
[10:035] Radovid Bought ShieldSuit
[10:035] Radovid Bought CombatSuit
[10:035] Radovid Bought HazmatSuit
[10:035] Radovid Bought CombatSuit
[11:957] Radovid Unlocked SpecOpsAssaultRifle
[13:477] Radovid Bought CombatSuit
[13:864] Radovid Unlocked AutoTargetingSystem
[14:621] Radovid Unlocked BioMechanicalRepairDrone
[18:797] Radovid Unlocked QuantumBackpack
[18:839] Radovid Unlocked CombatShield
[18:842] Radovid Unlocked OpticalVisor
[18:902] Radovid Unlocked ExplorationDroid
[22:734] Radovid Unlocked MiningCharge
[22:746] Radovid Unlocked AdvancedMiningCharge
[23:512] Radovid Unlocked SpecOpsBioMechanicalRepairDrone
[07:972] Security Bought ShieldSuit
[07:972] Security Bought CombatSuit
[07:972] Security Bought HazmatSuit

Yello Placed 2 Greaters.
--------------------------------
