Analyzed: Oh No It's Zombies Arctic Updated (414)

ID : 0 PlayerName: Tin Race: Terran
ID : 1 PlayerName: MarFly Race: Terran
ID : 2 PlayerName: HornyHumplar Race: Terran
ID : 3 PlayerName: Ahanax Race: Terran
ID : 4 PlayerName: Frosky Race: Zerg
ID : 5 PlayerName: Salem Race: Terran
ID : 6 PlayerName: GreyWanderer Race: Terran
ID : 7 PlayerName: Security Race: Terran
Frosky Zombie Loss
Private Lobby

Game Length:[38:930]
Players ammount: 8
Marine rank avg: 10,333333333333334
GrandMaster ammount: 6
PURCHASES: 
[00:588] Tin Unlocked AssaultRifle
[00:667] Tin Placed/Upgraded MiningDroid
[02:416] Tin Unlocked Shotgun
[03:744] Tin Unlocked AdvancedDroidEngines
[05:598] Tin Unlocked SuperStimpack
[07:754] Tin Unlocked Stimpack
[09:832] Tin Unlocked SpecOpsShotgun
[10:867] Tin Unlocked HazmatSuit
[10:911] Tin Unlocked BioMechanicalRepairDrone
[11:584] Tin Placed/Upgraded HealingDrone
[12:608] Tin Unlocked AdvancedHazmatSuit
[13:170] Tin Unlocked OpticalVisor
[13:533] Tin Unlocked MedicShield
[14:790] Tin Unlocked HighPrecisionBeams
[16:074] Tin Unlocked EnergyPack
[19:603] Tin Placed/Upgraded HealingDrone
[20:473] Tin Unlocked SpecOpsSuperStimpack
[20:899] Tin Placed/Upgraded HealingDrone
[22:838] Tin Unlocked MiningCharge
[22:864] Tin Unlocked AdvancedMiningCharge
[22:933] Tin Placed/Upgraded NukePack
[23:715] Tin Placed/Upgraded NukePack
[24:015] Tin Placed/Upgraded HealingDrone
[25:990] Tin Placed/Upgraded NukePack
[26:645] Tin Placed/Upgraded HealingDrone
[26:839] Tin Placed/Upgraded HealingDrone
[27:843] Tin Placed/Upgraded NukePack
[28:635] Tin Placed/Upgraded NukePack
[28:934] Tin Placed/Upgraded HealingDrone
[29:340] Tin Placed/Upgraded HealingDrone
[29:629] Tin Placed/Upgraded HealingDrone
[29:914] Tin Placed/Upgraded HealingDrone
[30:286] Tin Placed/Upgraded HealingDrone
[30:502] Tin Placed/Upgraded HealingDrone
[31:128] Tin Placed/Upgraded NukePack
[31:353] Tin Placed/Upgraded NukePack
[31:819] Tin Placed/Upgraded HealingDrone
[31:994] Tin Placed/Upgraded HealingDrone
[32:258] Tin Placed/Upgraded NukePack
[32:462] Tin Placed/Upgraded HealingDrone
[33:174] Tin Placed/Upgraded HealingDrone
[34:719] Tin Placed/Upgraded HealingDrone
[35:839] Tin Placed/Upgraded NukePack
[37:560] Tin Placed/Upgraded HealingDrone
[37:866] Tin Placed/Upgraded HealingDrone
[00:588] MarFly Unlocked AssaultRifle
[00:745] MarFly Placed/Upgraded MiningDroid
[01:961] MarFly Unlocked IncendiaryGrenade
[01:976] MarFly Unlocked SpecOpsIncendiaryGrenade
[04:079] MarFly Unlocked AdvancedDroidEngines
[07:049] MarFly Unlocked MotionSensor
[07:150] MarFly Placed/Upgraded SensorTower
[07:408] MarFly Unlocked BioMechanicalRepairDrone
[10:868] MarFly Bought ShieldSuit
[10:868] MarFly Bought CombatSuit
[10:868] MarFly Bought HazmatSuit
[10:868] MarFly Bought HazmatSuit
[10:889] MarFly Unlocked Flamethrower
[10:902] MarFly Unlocked SpecOpsFlamethrower
[12:609] MarFly Bought HazmatSuit
[14:345] MarFly Placed/Upgraded SensorTower
[14:596] MarFly Unlocked CombatAccelerationDrone
[14:747] MarFly Placed/Upgraded HealingDrone
[15:090] MarFly Placed/Upgraded HealingDrone
[15:343] MarFly Placed/Upgraded HealingDrone
[15:639] MarFly Placed/Upgraded SensorTower
[16:574] MarFly Placed/Upgraded HealingDrone
