Analyzed: Oh No It's Zombies Arctic Updated (221)

ID : 0 PlayerName: Salem Race: Terran
ID : 1 PlayerName: JMM Race: Terran
ID : 2 PlayerName: mari Race: Terran
ID : 3 PlayerName: ggggggg Race: Terran
ID : 4 PlayerName: Frosky Race: Zerg
ID : 5 PlayerName: bananaman Race: Terran
ID : 6 PlayerName: traps Race: Terran
ID : 7 PlayerName: Security Race: 
Frosky Zombie Loss
Public Lobby

Game Length:[39:888]
Players ammount: 8
Marine rank avg: 10,833333333333334
GrandMaster ammount: 3
PURCHASES: 
[00:588] Salem Unlocked AssaultRifle
[00:727] Salem Placed/Upgraded MiningDroid
[00:745] Salem Unlocked AdvancedDroidEngines
[04:290] Salem Unlocked TurboDroidEngines
[08:274] Salem Unlocked SpecOpsAssaultRifle
[09:324] Salem Unlocked AutoTargetingSystem
[10:033] Salem Unlocked OverloadWeapon
[11:445] Salem Unlocked EnergySuit
[11:446] Salem Unlocked EnergySuit
[11:454] Salem Unlocked AdvancedEnergySuit
[11:455] Salem Unlocked EnergySuit
[11:455] Salem Unlocked AdvancedEnergySuit
[15:640] Salem Unlocked MiningCharge
[15:647] Salem Unlocked AdvancedMiningCharge
[16:277] Salem Placed/Upgraded NukePack
[16:443] Salem Unlocked FlashBang
[16:450] Salem Unlocked SpecOpsFlashbang
[17:940] Salem Placed/Upgraded NukePack
[18:235] Salem Placed/Upgraded NukePack
[19:715] Salem Unlocked CombatShield
[19:737] Salem Unlocked EnergyPack
[19:748] Salem Unlocked AIAssistant
[20:998] Salem Unlocked BioMechanicalRepairDrone
[22:146] Salem Unlocked Teleporter
[24:229] Salem Unlocked AutoTurret
[24:251] Salem Unlocked HeavyTurret
[24:530] Salem Placed/Upgraded AutoTurret
[24:708] Salem Placed/Upgraded AutoTurret
[24:904] Salem Placed/Upgraded AutoTurret
[25:287] Salem Placed/Upgraded AutoTurret
[25:469] Salem Placed/Upgraded AutoTurret
[25:700] Salem Placed/Upgraded AutoTurret
[27:181] Salem Unlocked PsiDisrupter
[27:197] Salem Unlocked PsiDepressor
[27:474] Salem Placed/Upgraded PsiIndoctrinator
[29:151] Salem Placed/Upgraded NukePack
[31:178] Salem Placed/Upgraded AutoTurret
[31:208] Salem Placed/Upgraded NukePack
[31:480] Salem Placed/Upgraded PsiIndoctrinator
[31:768] Salem Placed/Upgraded AutoTurret
[32:284] Salem Placed/Upgraded AutoTurret
[32:564] Salem Placed/Upgraded PsiIndoctrinator
[32:909] Salem Placed/Upgraded NukePack
[34:372] Salem Placed/Upgraded AutoTurret
[35:287] Salem Placed/Upgraded NukePack
[35:316] Salem Placed/Upgraded AutoTurret
[35:529] Salem Placed/Upgraded AutoTurret
[35:707] Salem Placed/Upgraded AutoTurret
[35:919] Salem Placed/Upgraded AutoTurret
[36:385] Salem Placed/Upgraded NukePack
[36:452] Salem Placed/Upgraded AutoTurret
[37:117] Salem Placed/Upgraded AutoTurret
[37:291] Salem Placed/Upgraded AutoTurret
[38:255] Salem Placed/Upgraded AutoTurret
[00:588] JMM Unlocked AssaultRifle
[01:360] JMM Placed/Upgraded MiningDroid
[04:802] JMM Unlocked OverloadWeapon
[04:833] JMM Unlocked Stimpack
[11:446] JMM Bought ShieldSuit
[11:446] JMM Bought CombatSuit
[11:446] JMM Bought HazmatSuit
[00:588] mari Unlocked AssaultRifle
[00:674] mari Placed/Upgraded MiningDroid
[01:193] mari Unlocked BeamRifle
[03:972] mari Unlocked SpecOpsPlasmaRifle
[05:901] mari Unlocked SuperStimpack
[06:446] mari Unlocked FragGrenade
[07:691] mari Unlocked SpecOpsFragGrenade
[08:739] mari Placed/Upgraded MiningDroid
[09:812] mari Placed/Upgraded MiningDroid
[11:417] mari Unlocked EnergySuit
