Analyzed: Oh No It's Zombies Arctic Updated (15)

ID : 0 PlayerName: Zepherd Race: Terran
ID : 1 PlayerName: Frosky Race: Terran
ID : 2 PlayerName: RyK Race: Terran
ID : 3 PlayerName: WildGoat Race: Zerg
ID : 4 PlayerName: Ghost Race: Terran
ID : 5 PlayerName: flanksaber Race: Terran
ID : 6 PlayerName: TheWarlord Race: Terran
ID : 7 PlayerName: Security Race: Terran
WildGoat Zombie Loss
Public Lobby

Game Length:[39:380]
Players ammount: 8
Marine rank avg: 5
GrandMaster ammount: 2
PURCHASES: 
[00:588] Zepherd Unlocked AssaultRifle
[00:699] Zepherd Placed/Upgraded MiningDroid
[00:774] Zepherd Unlocked AdvancedDroidEngines
[04:383] Zepherd Unlocked TurboDroidEngines
[05:934] Zepherd Unlocked Stimpack
[10:669] Zepherd Unlocked HellfireRocketLauncher
[10:679] Zepherd Unlocked SpecOpsHellfireRocketLauncher
[10:748] Zepherd Unlocked RocketLauncherMod1
[11:488] Zepherd Unlocked HazmatSuit
[12:926] Zepherd Unlocked AdvancedHazmatSuit
[13:051] Zepherd Unlocked ForceFieldGrenade
[14:193] Zepherd Unlocked SpecOpsForcefieldGrenade
[19:238] Zepherd Unlocked MedicShield
[19:251] Zepherd Unlocked QuantumBackpack
[19:261] Zepherd Unlocked AIAssistant
[19:328] Zepherd Unlocked MiningCharge
[19:333] Zepherd Unlocked AdvancedMiningCharge
[20:130] Zepherd Placed/Upgraded NukePack
[22:527] Zepherd Unlocked CloakingDevice
[22:541] Zepherd Unlocked SpecOpsCloakingDevice
[24:238] Zepherd Placed/Upgraded NukePack
[29:638] Zepherd Placed/Upgraded NukePack
[00:588] Frosky Unlocked AssaultRifle
[00:686] Frosky Placed/Upgraded MiningDroid
[00:754] Frosky Unlocked AdvancedDroidEngines
[04:054] Frosky Unlocked TurboDroidEngines
[06:231] Frosky Unlocked SpecOpsAssaultRifle
[07:839] Frosky Unlocked TitaniumBulletCasings
[08:913] Frosky Unlocked CombatShield
[08:931] Frosky Unlocked QuantumBackpack
[10:654] Frosky Unlocked Stimpack
[11:489] Frosky Bought ShieldSuit
[11:489] Frosky Bought CombatSuit
[11:489] Frosky Bought HazmatSuit
[11:489] Frosky Bought HazmatSuit
[12:929] Frosky Bought HazmatSuit
[14:172] Frosky Unlocked AutoTurret
[14:876] Frosky Unlocked CombatSuit
[15:778] Frosky Placed/Upgraded AutoTurret
[15:980] Frosky Placed/Upgraded AutoTurret
[16:167] Frosky Placed/Upgraded AutoTurret
[16:733] Frosky Unlocked AdvancedCombatSuit
[21:665] Frosky Unlocked Teleporter
[23:962] Frosky Unlocked HeavyTurret
[33:208] Frosky Unlocked BioMechanicalRepairDrone
[00:588] RyK Unlocked AssaultRifle
[00:820] RyK Placed MiningDroid
[00:893] RyK Unlocked Flamethrower
[04:770] RyK Unlocked SpecOpsFlamethrower
[05:706] RyK Placed MiningDroid
[10:716] RyK Unlocked AdvancedDroidEngines
[12:916] RyK Unlocked Shieldsiotunlocked
[14:877] RyK Bought ShieldSuit
[14:877] RyK Bought CombatSuit
[14:877] RyK Bought HazmatSuit
[14:877] RyK Bought CombatSuit
[14:977] RyK Unlocked LongRangeIncinerators
[15:052] RyK Unlocked AdvancedShieldSuit
[16:734] RyK Bought CombatSuit
[17:014] RyK Unlocked Stimpack
[21:981] RyK Unlocked CombatShield
[24:145] RyK Unlocked ThermiteFilaments
[24:597] RyK Unlocked SuperHealingDrone
[26:588] RyK Placed SuperHealingDrone
[29:347] RyK Placed SuperHealingDrone
[30:568] RyK Placed SuperHealingDrone
[31:683] RyK Unlocked SpecOpsSuperHealingDrone
[32:644] RyK Placed SuperHealingDrone
[33:627] RyK Placed SuperHealingDrone
[34:411] RyK Unlocked EnergyPack
[34:509] RyK Unlocked AIAssistant
[34:620] RyK Placed SuperHealingDrone
[00:552] WildGoat Bought PlayerNumber
[00:877] WildGoat Bought StrainSpeed
[02:086] WildGoat Bought StrainVolatile
[04:240] WildGoat Bought PureStrainVolatile
[07:042] WildGoat Bought PureStrainSpeed
[08:313] WildGoat Bought StrainHealth
[08:824] WildGoat Bought PureStrainHealth
[09:481] WildGoat Bought AdvancedPowerInfestation
[10:054] WildGoat Bought TankStrain
[11:696] WildGoat Bought BuildExtractorProcessingFacilities
[11:696] WildGoat Placed/Upgraded AutomatedExtractor
[12:660] WildGoat Bought SiphonFuel
[12:917] WildGoat Bought ShieldSuit
[12:917] WildGoat Bought CombatSuit
[12:917] WildGoat Bought HazmatSuit
[12:917] WildGoat Bought ShieldSuit
[14:101] WildGoat Bought HunterlingStrain
[15:053] WildGoat Bought ShieldSuit
[15:085] WildGoat Bought KaboomerStrain
[15:829] WildGoat Bought SiphonFuel
[17:464] WildGoat Bought BuildExtractorExcavationZone
[17:464] WildGoat Placed/Upgraded AutomatedExtractor
[18:483] WildGoat Bought CreepSpeed
[19:273] WildGoat Bought SiphonFuel
[20:595] WildGoat Bought VirulentCreep
[20:595] WildGoat Bought VirulentCreep
[21:333] WildGoat Bought AdvancedInfestationSecurity
[22:345] WildGoat Bought SiphonFuel
[22:385] WildGoat Bought TrackHumans
[24:067] WildGoat Bought CreepSpeed
[25:417] WildGoat Bought SiphonFuel
[25:978] WildGoat Bought BuildExtractorExcavationZone
[26:458] WildGoat Bought SpawnNydusWorm
[26:550] WildGoat Placed/Upgraded GreaterNydusWorm
[26:988] WildGoat Bought ExtractorCostReductionProcessingFacilities
[26:988] WildGoat Bought BuildExtractorProcessingFacilities
[28:150] WildGoat Bought UnlockDropPods
[28:186] WildGoat Bought EvolveDropPods
[28:753] WildGoat Bought DropshipsFueled
[29:151] WildGoat Bought TrackHumans
[30:364] WildGoat Bought UltimateInfestationResearched
[30:628] WildGoat Bought TrackHumans
[33:743] WildGoat Bought ConstructiveCreep
[33:764] WildGoat Bought RegenerativeCreep
[33:800] WildGoat Bought EvolveDropPods
[37:615] WildGoat Bought TrackHumans
[00:588] Ghost Unlocked AssaultRifle
[00:695] Ghost Placed/Upgraded MiningDroid
[04:073] Ghost Unlocked AdvancedDroidEngines
[04:586] Ghost Unlocked MotionSensor
[04:626] Ghost Unlocked AdvancedMotionSensor
[04:925] Ghost Placed/Upgraded SensorTower
[06:455] Ghost Unlocked TurboDroidEngines
[08:937] Ghost Unlocked HazmatSuit
[09:627] Ghost Unlocked Flamethrower
[10:902] Ghost Placed/Upgraded SensorTower
[11:358] Ghost Unlocked SpecOpsFlamethrower
[14:334] Ghost Unlocked CombatShield
[14:942] Ghost Unlocked ThermiteFilaments
[15:646] Ghost Unlocked PsiDisrupter
[15:671] Ghost Unlocked SpecOpsPsiDisruptor
[17:271] Ghost Unlocked AdvancedHazmatSuit
[17:559] Ghost Unlocked DefensiveMatrix
[20:512] Ghost Placed/Upgraded PsiIndoctrinator
[20:863] Ghost Placed/Upgraded SensorTower
[26:381] Ghost Placed/Upgraded SensorTower
[26:572] Ghost Placed/Upgraded MiningDroid
[27:494] Ghost Unlocked SuperHealingDrone
[27:519] Ghost Unlocked SpecOpsSuperHealingDrone
[29:710] Ghost Placed/Upgraded SuperHealingDrone
[30:369] Ghost Unlocked MiningCharge
[30:385] Ghost Unlocked AdvancedMiningCharge
[30:595] Ghost Placed/Upgraded NukePack
[35:914] Ghost Placed/Upgraded NukePack
[36:161] Ghost Placed/Upgraded PsiIndoctrinator
[00:588] flanksaber Unlocked AssaultRifle
[00:754] flanksaber Placed/Upgraded MiningDroid
[01:154] flanksaber Unlocked ArcWelder
[04:816] flanksaber Unlocked Stimpack
[07:152] flanksaber Unlocked AdvancedDroidEngines
[08:938] flanksaber Bought ShieldSuit
[08:938] flanksaber Bought CombatSuit
[08:938] flanksaber Bought HazmatSuit
[08:938] flanksaber Bought HazmatSuit
[09:356] flanksaber Unlocked TurboDroidEngines
[09:441] flanksaber Unlocked EnergySuit
[09:442] flanksaber Unlocked EnergySuit
[10:273] flanksaber Unlocked AdvancedEnergySuit
[10:274] flanksaber Unlocked EnergySuit
[10:274] flanksaber Unlocked AdvancedEnergySuit
[10:467] flanksaber Unlocked QuantumBackpack
[10:728] flanksaber Unlocked MedicShield
[11:537] flanksaber Unlocked OpticalVisor
[14:545] flanksaber Unlocked AutoTurret
[14:682] flanksaber Unlocked SpecOpsTurret
[14:755] flanksaber Unlocked SpecOpsArcWelder
[14:862] flanksaber Unlocked ArcWelderMod3
[17:272] flanksaber Bought HazmatSuit
[17:287] flanksaber Unlocked MiningCharge
[17:307] flanksaber Unlocked AdvancedMiningCharge
[18:245] flanksaber Unlocked BioMechanicalRepairDrone
[18:263] flanksaber Unlocked SpecOpsBioMechanicalRepairDrone
[19:958] flanksaber Placed/Upgraded AutoTurret
[20:220] flanksaber Placed/Upgraded AutoTurret
[21:827] flanksaber Placed/Upgraded MiningDroid
[22:068] flanksaber Placed/Upgraded AutoTurret
[22:179] flanksaber Placed/Upgraded AutoTurret
[22:320] flanksaber Placed/Upgraded HealingDrone
[26:967] flanksaber Placed/Upgraded AutoTurret
[27:084] flanksaber Placed/Upgraded AutoTurret
[27:248] flanksaber Placed/Upgraded AutoTurret
[28:139] flanksaber Placed/Upgraded HealingDrone
[29:259] flanksaber Placed/Upgraded NukePack
[29:392] flanksaber Placed/Upgraded NukePack
[29:744] flanksaber Placed/Upgraded NukePack
[30:103] flanksaber Placed/Upgraded AutoTurret
[30:239] flanksaber Placed/Upgraded AutoTurret
[35:751] flanksaber Placed/Upgraded HealingDrone
[00:588] TheWarlord Unlocked AssaultRifle
[01:174] TheWarlord Unlocked BeamRifle
[06:073] TheWarlord Unlocked SpecOpsPlasmaRifle
[09:442] TheWarlord Bought ShieldSuit
[09:442] TheWarlord Bought CombatSuit
[09:442] TheWarlord Bought HazmatSuit
[21:276] TheWarlord Unlocked PlasmaRifleMod3
[22:102] TheWarlord Unlocked Teleporter
[32:750] TheWarlord Unlocked FragGrenade

WildGoat Placed 1 Greaters.
--------------------------------
