Analyzed: Oh No It's Zombies Arctic Updated (148)

ID : 0 PlayerName: Yello Race: Terran
ID : 1 PlayerName: MajorTom Race: Terran
ID : 2 PlayerName: RammusSaidOK Race: Zerg
ID : 3 PlayerName: Frosky Race: Terran
ID : 4 PlayerName: Tin Race: Terran
ID : 5 PlayerName: QUINTESSA Race: Terran
ID : 6 PlayerName: Cat Race: Terran
ID : 7 PlayerName: Security Race: MechaZerg
RammusSaidOK Zombie Loss
Public Lobby

Game Length:[33:668]
Players ammount: 8
Marine rank avg: 5,666666666666667
GrandMaster ammount: 2
PURCHASES: 
[00:588] Yello Unlocked AssaultRifle
[00:667] Yello Placed/Upgraded MiningDroid
[00:780] Yello Unlocked HellfireRocketLauncher
[05:668] Yello Unlocked AdvancedDroidEngines
[05:809] Yello Unlocked ExplorationDroid
[05:832] Yello Placed/Upgraded ExplorationDroid
[05:850] Yello Placed/Upgraded ExplorationDroid
[05:978] Yello Unlocked BioMechanicalRepairDrone
[07:365] Yello Placed/Upgraded ExplorationDroid
[08:387] Yello Unlocked Stimpack
[09:988] Yello Unlocked SpecOpsHellfireRocketLauncher
[11:314] Yello Placed/Upgraded HealingDrone
[11:599] Yello Placed/Upgraded HealingDrone
[12:487] Yello Unlocked ShockwaveMissiles
[12:970] Yello Unlocked Shieldsiotunlocked
[15:107] Yello Unlocked TurboDroidEngines
[15:528] Yello Placed/Upgraded HealingDrone
[16:595] Yello Unlocked MiningCharge
[16:605] Yello Unlocked AdvancedMiningCharge
[17:994] Yello Placed/Upgraded NukePack
[18:216] Yello Placed/Upgraded HealingDrone
[18:866] Yello Placed/Upgraded NukePack
[20:258] Yello Unlocked SpecOpsBioMechanicalRepairDrone
[20:474] Yello Unlocked PsiDisrupter
[20:503] Yello Unlocked PsiDepressor
[21:754] Yello Placed/Upgraded NukePack
[21:765] Yello Placed/Upgraded HealingDrone
[24:161] Yello Placed/Upgraded NukePack
[24:559] Yello Unlocked Teleporter
[24:574] Yello Unlocked SpecOpsTeleporter
[25:676] Yello Placed/Upgraded HealingDrone
[25:954] Yello Placed/Upgraded PsiIndoctrinator
[26:426] Yello Placed/Upgraded PsiIndoctrinator
[27:343] Yello Placed/Upgraded NukePack
[28:764] Yello Placed/Upgraded PsiIndoctrinator
[29:191] Yello Placed/Upgraded NukePack
[30:323] Yello Placed/Upgraded NukePack
