Analyzed: Oh No It's Zombies Arctic Updated (482)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: ForFun Race: Terran
ID : 2 PlayerName: Rodorigo Race: Terran
ID : 3 PlayerName: Snap Race: Terran
ID : 4 PlayerName: PartimeHero Race: Terran
ID : 5 PlayerName: Atalus Race: Terran
ID : 6 PlayerName: ZehN Race: Terran
ID : 7 PlayerName: Security Race: Terran Tychus
Frosky Zombie Loss
Public Lobby

Game Length:[34:343]
Players ammount: 8
Marine rank avg: 12,166666666666666
GrandMaster ammount: 3
PURCHASES: 
[01:067] Frosky Spawned MassiveCocoon
[02:507] Frosky Spawned Hunter
[03:053] Frosky Spawned MassiveCocoon
[04:454] Frosky Bought CreepSpeed
[04:493] Frosky Spawned Hunter
[06:645] Frosky Spawned MassiveCocoon
[08:085] Frosky Spawned PrimalTownHallUprooted
[11:020] Frosky Bought BuildExtractorManufacturingSector
[11:020] Frosky Placed/Upgraded AutomatedExtractor
[11:058] Frosky Bought BuildExtractorScienceLabs
[11:058] Frosky Placed/Upgraded AutomatedExtractor
[11:716] Frosky Bought VirulentCreep
[13:079] Frosky Spawned MassiveCocoon
[14:278] Frosky Spawned MassiveCocoon
[14:519] Frosky Spawned Hunter
[14:652] Frosky Placed/Upgraded ToxicNest
[14:658] Frosky Placed/Upgraded ToxicNest
[14:669] Frosky Placed/Upgraded ToxicNest
[15:492] Frosky Placed/Upgraded NydusCanalCreeper
[15:526] Frosky Bought UnlockDropPods
[15:718] Frosky Spawned Anubalisk
[15:908] Frosky Bought EvolveDropPods
[15:918] Frosky Bought EvolveDropPods
[16:593] Frosky Bought EvolveDropPods
[16:596] Frosky Bought EvolveDropPods
[17:260] Frosky Placed/Upgraded Virophage
[17:842] Frosky Bought BuildExtractorScienceLabs
[19:158] Frosky Bought EvolveDropPods
[19:161] Frosky Bought EvolveDropPods
[19:974] Frosky Bought StrainSpeed
[21:123] Frosky Bought PureStrainSpeed
[22:827] Frosky Bought HunterlingStrain
[23:547] Frosky Bought StrainSpeed
