Analyzed: Oh No It's Zombies Arctic Updated (498)

ID : 0 PlayerName: WildMutant Race: Terran
ID : 1 PlayerName: GreyWanderer Race: Terran
ID : 2 PlayerName: Atalus Race: Terran
ID : 3 PlayerName: ZergWithHat Race: Terran
ID : 4 PlayerName: Frosky Race: Zerg
ID : 5 PlayerName: Rockmaw Race: Terran
ID : 6 PlayerName: Descent Race: Terran
ID : 7 PlayerName: Security Race: Zerg
Frosky Zombie Loss
Public Lobby

Game Length:[37:038]
Players ammount: 8
Marine rank avg: 14,666666666666666
GrandMaster ammount: 3
PURCHASES: 
[00:588] WildMutant Unlocked AssaultRifle
[00:667] WildMutant Placed/Upgraded MiningDroid
[00:788] WildMutant Unlocked AdvancedDroidEngines
[03:641] WildMutant Unlocked TurboDroidEngines
[05:717] WildMutant Unlocked Teleporter
[06:778] WildMutant Unlocked BioMechanicalRepairDrone
[07:174] WildMutant Placed/Upgraded HealingDrone
[09:003] WildMutant Unlocked CombatAccelerationDrone
[09:550] WildMutant Placed/Upgraded HealingDrone
[09:727] WildMutant Placed/Upgraded HealingDrone
[09:899] WildMutant Placed/Upgraded HealingDrone
[10:734] WildMutant Unlocked PsiDisrupter
[11:195] WildMutant Placed/Upgraded PsiIndoctrinator
[12:199] WildMutant Placed/Upgraded PsiIndoctrinator
[12:662] WildMutant Placed/Upgraded PsiIndoctrinator
[13:918] WildMutant Unlocked Shotgun
[15:367] WildMutant Unlocked SpecOpsShotgun
[15:966] WildMutant Placed/Upgraded HealingDrone
[16:159] WildMutant Placed/Upgraded HealingDrone
[16:359] WildMutant Placed/Upgraded HealingDrone
[18:473] WildMutant Unlocked SpecOpsBioMechanicalRepairDrone
[18:691] WildMutant Placed/Upgraded HealingDrone
[20:146] WildMutant Unlocked IncendiaryBullets
[20:202] WildMutant Unlocked CombatShield
[20:684] WildMutant Placed/Upgraded HealingDrone
[21:444] WildMutant Placed/Upgraded HealingDrone
[22:229] WildMutant Unlocked Stimpack
[22:949] WildMutant Placed/Upgraded HealingDrone
[25:355] WildMutant Unlocked ForceFieldGrenade
[25:361] WildMutant Unlocked SpecOpsForcefieldGrenade
[25:448] WildMutant Unlocked EnergyPack
[26:117] WildMutant Placed/Upgraded HealingDrone
[27:094] WildMutant Unlocked MiningCharge
[27:645] WildMutant Placed/Upgraded NukePack
[29:175] WildMutant Placed/Upgraded NukePack
[29:839] WildMutant Placed/Upgraded HealingDrone
[31:596] WildMutant Placed/Upgraded HealingDrone
[32:869] WildMutant Placed/Upgraded HealingDrone
[00:588] GreyWanderer Unlocked AssaultRifle
[00:671] GreyWanderer Placed/Upgraded MiningDroid
[01:112] GreyWanderer Unlocked Shotgun
[03:100] GreyWanderer Unlocked SpecOpsShotgun
[05:467] GreyWanderer Unlocked AdvancedDroidEngines
[10:958] GreyWanderer Unlocked TurboDroidEngines
[11:098] GreyWanderer Unlocked FragGrenade
[11:106] GreyWanderer Unlocked SpecOpsFragGrenade
[14:807] GreyWanderer Unlocked Teleporter
[14:881] GreyWanderer Unlocked Stimpack
[14:940] GreyWanderer Unlocked Shieldsiotunlocked
[18:640] GreyWanderer Placed/Upgraded MiningDroid
[20:670] GreyWanderer Unlocked AdvancedShieldSuit
[20:810] GreyWanderer Unlocked HighPrecisionBeams
[20:866] GreyWanderer Unlocked CombatShield
[20:874] GreyWanderer Unlocked EnergyPack
[20:886] GreyWanderer Unlocked OpticalVisor
[22:916] GreyWanderer Unlocked MiningCharge
[23:241] GreyWanderer Placed/Upgraded NukePack
[24:652] GreyWanderer Placed/Upgraded NukePack
[24:968] GreyWanderer Unlocked BioMechanicalRepairDrone
[24:994] GreyWanderer Unlocked SpecOpsBioMechanicalRepairDrone
[27:043] GreyWanderer Placed/Upgraded NukePack
[28:440] GreyWanderer Placed/Upgraded HealingDrone
[29:328] GreyWanderer Placed/Upgraded HealingDrone
[29:691] GreyWanderer Placed/Upgraded NukePack
[30:555] GreyWanderer Placed/Upgraded NukePack
[30:618] GreyWanderer Unlocked ExplorationDroid
[30:677] GreyWanderer Placed/Upgraded ExplorationDroid
[30:837] GreyWanderer Unlocked AdvancedMiningCharge
[32:213] GreyWanderer Placed/Upgraded HealingDrone
[32:549] GreyWanderer Placed/Upgraded HealingDrone
[00:588] Atalus Unlocked AssaultRifle
[00:731] Atalus Placed/Upgraded MiningDroid
[00:974] Atalus Unlocked AdvancedDroidEngines
[06:778] Atalus Unlocked TurboDroidEngines
[06:948] Atalus Unlocked BeamRifle
[10:014] Atalus Unlocked SpecOpsPlasmaRifle
[10:044] Atalus Unlocked LongRangeScope
[12:573] Atalus Unlocked Teleporter
[12:921] Atalus Unlocked SpecOpsTeleporter
[14:941] Atalus Bought ShieldSuit
[14:941] Atalus Bought CombatSuit
[14:941] Atalus Bought HazmatSuit
[14:941] Atalus Bought ShieldSuit
