Analyzed: Oh No It's Zombies Arctic Updated (171)

ID : 0 PlayerName: Frosky Race: Zerg
ID : 1 PlayerName: meTT Race: Terran
ID : 2 PlayerName: SteirylSleiy Race: Terran
ID : 3 PlayerName: binghong Race: Terran
ID : 4 PlayerName: NydusRush Race: Terran
ID : 5 PlayerName: Razer Race: Terran
ID : 6 PlayerName: QUINTESSA Race: Terran
ID : 7 PlayerName: Security Race: Zerg
Frosky Zombie Win
Public Lobby

Game Length:[35:686]
Players ammount: 8
Marine rank avg: 5,666666666666667
GrandMaster ammount: 1
PURCHASES: 
[00:638] Frosky Spawned MassiveCocoon
[02:078] Frosky Spawned Hunter
[05:855] Frosky Bought CreepSpeed
[07:687] Frosky Bought StrainDamage
[09:195] Frosky Placed/Upgraded ToxicNest
[09:205] Frosky Placed/Upgraded ToxicNest
[10:156] Frosky Placed/Upgraded ToxicNest
[10:176] Frosky Placed/Upgraded ToxicNest
[10:572] Frosky Placed/Upgraded ToxicNest
[10:902] Frosky Placed/Upgraded ToxicNest
[11:234] Frosky Bought CreepSpeed
[12:960] Frosky Bought VirulentCreep
[13:098] Frosky Spawned MassiveCocoon
[16:944] Frosky Bought SpawnNydusWorm
[17:640] Frosky Placed/Upgraded PrimalSunkenColony
[17:641] Frosky Bought SunkenColony
[17:938] Frosky Placed/Upgraded ToxicNest
[19:822] Frosky Placed/Upgraded GreaterNydusWorm
[19:888] Frosky Placed/Upgraded ToxicNest
[20:098] Frosky Bought AdvancedInfestationContainment
[20:190] Frosky Bought SunkenColony
[22:861] Frosky Spawned MassiveCocoon
[23:017] Frosky Bought StrainSpeed
[23:032] Frosky Bought PureStrainSpeed
[23:048] Frosky Bought HunterlingStrain
[24:150] Frosky Placed/Upgraded Virophage
[24:301] Frosky Spawned Hunter
[24:479] Frosky Placed/Upgraded LesserNydusWorm
[24:480] Frosky Bought GreaterNydus
[24:979] Frosky Placed/Upgraded Virophage
[26:279] Frosky Spawned MassiveCocoon
[27:719] Frosky Spawned Hunter
[32:988] Frosky Bought DropshipsFueled
[32:998] Frosky Placed/Upgraded GreaterNydusWorm
[33:058] Frosky Placed/Upgraded GreaterNydusWorm
[33:141] Frosky Placed/Upgraded GreaterNydusWorm
[33:254] Frosky Placed/Upgraded GreaterNydusWorm
[33:287] Frosky Placed/Upgraded GreaterNydusWorm
[33:494] Frosky Bought UltimateInfestationResearched
[33:658] Frosky Bought StrainDamage
[33:666] Frosky Bought PureStrainDamage
[33:675] Frosky Bought StrainHealth
[33:685] Frosky Bought DefilerStrain
[33:694] Frosky Bought PureStrainHealth
[33:700] Frosky Bought PureStrainDamage
[33:724] Frosky Bought TankStrain
[33:740] Frosky Bought StrainDamage
[33:750] Frosky Bought DefilerStrain
[33:760] Frosky Bought PureStrainDamage
[00:588] meTT Unlocked AssaultRifle
[00:696] meTT Placed/Upgraded MiningDroid
[00:829] meTT Unlocked AdvancedDroidEngines
[02:877] meTT Unlocked FragGrenade
[02:884] meTT Unlocked SpecOpsFragGrenade
[05:667] meTT Unlocked TurboDroidEngines
[07:608] meTT Unlocked Stimpack
[13:861] meTT Unlocked BeamRifle
[13:874] meTT Unlocked SpecOpsPlasmaRifle
[15:531] meTT Unlocked CombatSuit
[15:532] meTT Unlocked ShieldSuit
[15:532] meTT Unlocked AdvancedShieldSuit
[15:532] meTT Unlocked CombatSuit
[15:532] meTT Unlocked AdvancedCombatSuit
[15:532] meTT Unlocked HazmatSuit
[15:532] meTT Unlocked AdvancedHazmatSuit
[15:532] meTT Unlocked CombatSuit
[15:546] meTT Unlocked AdvancedCombatSuit
[15:547] meTT Unlocked CombatSuit
