Analyzed: Oh No It's Zombies Arctic Updated (89)

ID : 0 PlayerName: Krizzex Race: Terran
ID : 1 PlayerName: TheZergKing Race: Terran
ID : 2 PlayerName: Frosky Race: Zerg
ID : 3 PlayerName: Lionbane Race: Terran
ID : 4 PlayerName: Vegeta Race: Terran
ID : 5 PlayerName: SilverWolf Race: Terran
ID : 6 PlayerName: khorne Race: Terran
ID : 7 PlayerName: Security Race: Primal Zerg
Frosky Zombie Win
Public Lobby

Game Length:[38:034]
Players ammount: 8
Marine rank avg: 6,5
GrandMaster ammount: 1
PURCHASES: 
[00:588] Krizzex Unlocked AssaultRifle
[00:725] Krizzex Placed/Upgraded MiningDroid
[01:034] Krizzex Unlocked AdvancedDroidEngines
[03:777] Krizzex Unlocked TurboDroidEngines
[06:605] Krizzex Placed/Upgraded MiningDroid
[09:781] Krizzex Placed/Upgraded MiningDroid
[10:762] Krizzex Unlocked PsiDisrupter
[11:449] Krizzex Unlocked SpecOpsPsiDisruptor
[11:898] Krizzex Unlocked BioMechanicalRepairDrone
[12:016] Krizzex Placed/Upgraded HealingDrone
[14:799] Krizzex Placed/Upgraded PsiIndoctrinator
[15:135] Krizzex Unlocked SpecOpsBioMechanicalRepairDrone
[15:255] Krizzex Placed/Upgraded HealingDrone
[15:619] Krizzex Unlocked AutoTurret
[16:125] Krizzex Placed/Upgraded AutoTurret
[17:755] Krizzex Unlocked SpecOpsTurret
[18:439] Krizzex Placed/Upgraded AutoTurret
[18:746] Krizzex Placed/Upgraded HealingDrone
[21:115] Krizzex Placed/Upgraded AutoTurret
[23:801] Krizzex Placed/Upgraded MiningDroid
[34:300] Krizzex Placed/Upgraded HealingDrone
[34:548] Krizzex Placed/Upgraded HealingDrone
[00:588] TheZergKing Unlocked AssaultRifle
[00:667] TheZergKing Placed MiningDroid
[00:891] TheZergKing Unlocked AdvancedDroidEngines
[02:068] TheZergKing Unlocked IncendiaryGrenade
[05:233] TheZergKing Unlocked TurboDroidEngines
[08:040] TheZergKing Unlocked HellfireRocketLauncher
[08:071] TheZergKing Unlocked SpecOpsHellfireRocketLauncher
[09:842] TheZergKing Unlocked ShockwaveMissiles
[09:912] TheZergKing Unlocked SpecOpsIncendiaryGrenade
[11:879] TheZergKing Unlocked BioMechanicalRepairDrone
[11:891] TheZergKing Unlocked SpecOpsBioMechanicalRepairDrone
[12:115] TheZergKing Placed HealingDrone
[12:290] TheZergKing Placed HealingDrone
[12:775] TheZergKing Unlocked ExplorationDroid
[12:821] TheZergKing Placed ExplorationDroid
[14:600] TheZergKing Unlocked EnergySuit
[14:601] TheZergKing Unlocked EnergySuit
[14:616] TheZergKing Unlocked AdvancedEnergySuit
[14:617] TheZergKing Unlocked EnergySuit
[14:617] TheZergKing Unlocked AdvancedEnergySuit
[15:556] TheZergKing Unlocked AutoTurret
[16:038] TheZergKing Placed AutoTurret
[16:221] TheZergKing Placed AutoTurret
