Analyzed: Oh No It's Zombies Arctic Updated (25)

ID : 0 PlayerName: Uneducated Race: Terran
ID : 1 PlayerName: Frosky Race: Terran
ID : 2 PlayerName: Cruel Race: Terran
ID : 3 PlayerName: FireFurry Race: Terran
ID : 4 PlayerName: TorTatori Race: Terran
ID : 5 PlayerName: Vegeta Race: Zerg
ID : 6 PlayerName: BadAppleLin Race: Terran
ID : 7 PlayerName: Security Race: Primal Zerg
Vegeta Zombie Loss
Public Lobby

Game Length:[33:198]
Players ammount: 8
Marine rank avg: 3,1666666666666665
GrandMaster ammount: 2
PURCHASES: 
[00:588] Uneducated Unlocked AssaultRifle
[01:494] Uneducated Placed/Upgraded MiningDroid
[01:603] Uneducated Unlocked AdvancedDroidEngines
[01:675] Uneducated Unlocked FragGrenade
[03:402] Uneducated Unlocked SpecOpsFragGrenade
[06:103] Uneducated Unlocked TurboDroidEngines
[07:955] Uneducated Unlocked Flamethrower
[09:690] Uneducated Unlocked SpecOpsFlamethrower
[09:771] Uneducated Unlocked Shieldsiotunlocked
[11:481] Uneducated Unlocked LongRangeIncinerators
[12:544] Uneducated Unlocked AdvancedShieldSuit
[12:824] Uneducated Unlocked DefensiveMatrix
[14:669] Uneducated Unlocked Teleporter
[20:474] Uneducated Unlocked PsiDisrupter
[20:493] Uneducated Unlocked PsiDepressor
[20:579] Uneducated Placed/Upgraded PsiIndoctrinator
[21:574] Uneducated Placed/Upgraded PsiIndoctrinator
[21:918] Uneducated Unlocked BioMechanicalRepairDrone
[22:136] Uneducated Placed/Upgraded HealingDrone
[22:702] Uneducated Placed/Upgraded MiningDroid
[24:577] Uneducated Placed/Upgraded PsiIndoctrinator
[28:387] Uneducated Unlocked MiningCharge
[28:460] Uneducated Unlocked SpecOpsBioMechanicalRepairDrone
[29:097] Uneducated Placed/Upgraded NukePack
[29:413] Uneducated Placed/Upgraded NukePack
[30:589] Uneducated Placed/Upgraded NukePack
[30:998] Uneducated Placed/Upgraded HealingDrone
[31:183] Uneducated Placed/Upgraded HealingDrone
[00:588] Frosky Unlocked AssaultRifle
[00:712] Frosky Unlocked AdvancedDroidEngines
[00:738] Frosky Placed/Upgraded MiningDroid
[04:299] Frosky Unlocked TurboDroidEngines
[06:471] Frosky Unlocked SpecOpsAssaultRifle
[08:705] Frosky Unlocked TitaniumBulletCasings
[09:111] Frosky Unlocked Stimpack
[09:772] Frosky Bought ShieldSuit
[09:772] Frosky Bought CombatSuit
[09:772] Frosky Bought HazmatSuit
[09:772] Frosky Bought ShieldSuit
[12:545] Frosky Bought ShieldSuit
[12:818] Frosky Unlocked CombatSuit
[14:561] Frosky Unlocked AutoTurret
[14:625] Frosky Placed/Upgraded AutoTurret
[15:854] Frosky Placed/Upgraded AutoTurret
[16:519] Frosky Placed/Upgraded AutoTurret
[21:813] Frosky Unlocked FlameTurret
[22:272] Frosky Unlocked AdvancedCombatSuit
[23:336] Frosky Unlocked Teleporter
[26:725] Frosky Placed/Upgraded AutoTurret
[26:899] Frosky Placed/Upgraded AutoTurret
[27:084] Frosky Placed/Upgraded AutoTurret
[28:118] Frosky Unlocked CombatShield
[28:124] Frosky Unlocked QuantumBackpack
