Analyzed: Oh No It's Zombies Arctic Map (194)

ID : 0 PlayerName: SkyJio Race: Terran
ID : 1 PlayerName: MarFly Race: Terran
ID : 2 PlayerName: BaoJio Race: Terran
ID : 3 PlayerName: Frosky Race: Zerg
ID : 4 PlayerName: ProDem Race: Terran
ID : 5 PlayerName: Wooky Race: Terran
ID : 6 PlayerName: Tin Race: Terran
ID : 7 PlayerName: Security Race: Terran Mengsk
Frosky Zombie Loss
Private Lobby

Game Length:[42:127]
Players ammount: 8
Marine rank avg: 27,833333333333332
GrandMaster ammount: 6
PURCHASES: 
[00:572] SkyJio Unlocked AssaultRifle
[01:781] SkyJio Placed/Upgraded MiningDroid
[01:794] SkyJio Unlocked Ares
[02:303] SkyJio Placed/Upgraded PrototypeAresTankMode
[05:733] SkyJio Unlocked AresMod2
[08:155] SkyJio Unlocked AdvancedDroidEngines
[09:578] SkyJio Unlocked ExplorationDroid
[09:678] SkyJio Placed/Upgraded ExplorationDroid
[09:717] SkyJio Placed/Upgraded ExplorationDroid
[09:973] SkyJio Placed/Upgraded ExplorationDroid
[11:761] SkyJio Unlocked AresMod3
[12:426] SkyJio Placed/Upgraded ExplorationDroid
[12:927] SkyJio Placed/Upgraded MiningDroid
[14:449] SkyJio Placed/Upgraded MiningDroid
[16:511] SkyJio Unlocked AresMod9
[16:512] SkyJio Unlocked AresMod9HostileEnvironmentTreads
[18:874] SkyJio Unlocked TurboDroidEngines
[21:272] SkyJio Unlocked SpecOpsAres
[22:913] SkyJio Unlocked BioMechanicalRepairDrone
[23:093] SkyJio Placed/Upgraded HealingDrone
[23:786] SkyJio Placed/Upgraded HealingDrone
[23:909] SkyJio Unlocked AresMod5
[24:552] SkyJio Unlocked AresMod4
[26:016] SkyJio Placed/Upgraded HealingDrone
[28:722] SkyJio Unlocked EnergySuit
[28:723] SkyJio Unlocked EnergySuit
[28:727] SkyJio Unlocked AdvancedEnergySuit
[28:728] SkyJio Unlocked EnergySuit
[28:728] SkyJio Unlocked AdvancedEnergySuit
[28:797] SkyJio Unlocked SpecOpsBioMechanicalRepairDrone
[28:802] SkyJio Unlocked RechargeDrone
[28:859] SkyJio Unlocked QuantumBackpack
[31:190] SkyJio Placed/Upgraded HealingDrone
[31:444] SkyJio Placed/Upgraded HealingDrone
[31:689] SkyJio Placed/Upgraded HealingDrone
[31:879] SkyJio Unlocked AutoTurret
[31:891] SkyJio Unlocked HeavyTurret
[32:312] SkyJio Placed/Upgraded AutoTurret
[32:978] SkyJio Placed/Upgraded AutoTurret
[34:615] SkyJio Placed/Upgraded AutoTurret
[34:818] SkyJio Placed/Upgraded AutoTurret
[35:011] SkyJio Placed/Upgraded AutoTurret
[35:217] SkyJio Placed/Upgraded AutoTurret
[35:887] SkyJio Placed/Upgraded AutoTurret
